"WB";"Indicator";"Period";"scenario";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"IndikatorDesc";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"QEtype"
"0101020300-1-C";"NO3_summer";"2017-2019";"DIN100pc";0.539068922799273;"S2";25.6695175633299;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020300-2-C";"NO3_summer";"2017-2019";"DIN100pc";0.473429389977681;"S2";25.2265649957625;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020400-3-C";"NO3_summer";"2017-2019";"DIN100pc";0.828556669570505;"S3";27.3124961853027;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020500-C";"NO3_summer";"2017-2019";"DIN100pc";0.542106685148422;"S3";21.8353550343963;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020601-C";"NO3_summer";"2017-2019";"DIN100pc";0.446225102588132;"S2";22.1019943050109;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020602-C";"NO3_summer";"2017-2019";"DIN100pc";0.932373081844247;"S5";21.0483547533545;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020603-C";"NO3_summer";"2017-2019";"DIN100pc";0.32239939636367;"S3";22.0299934449553;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020701-5-C";"NO3_summer";"2017-2019";"DIN100pc";0.617916390555021;"S3";20.5147175240322;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020702-1-C";"NO3_summer";"2017-2019";"DIN100pc";0.456647082513047;"S3";21.4350510865957;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020702-2-C";"NO3_summer";"2017-2019";"DIN100pc";0.42060372305227;"S3";21.4540496618579;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020801-C";"NO3_summer";"2017-2019";"DIN100pc";13.5519689598506;"S5";13.4117326281756;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";25.3386145890947;42.0002097388517;69.9415046502032;120.765095749865;289.882631770473;830.721281719759;1;"High";"Sup"
"0101020802-C";"NO3_summer";"2017-2019";"DIN100pc";2.20288469032276;"S3";18.2393831308692;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101020900-C";"NO3_summer";"2017-2019";"DIN100pc";0.843906509825439;"S3";22.2473131839021;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101021000-1-C";"NO3_summer";"2017-2019";"DIN100pc";0.526873496409148;"S3";22.4875827266696;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101021000-2-C";"NO3_summer";"2017-2019";"DIN100pc";0.925965597905032;"S3";23.5041488571413;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101021100-C";"NO3_summer";"2017-2019";"DIN100pc";0.71424479009907;"S3";26.7548588679802;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030101-6-C";"NO3_summer";"2017-2019";"DIN100pc";2.22791352045708;"S3";24.8676431368583;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030102-1-C";"NO3_summer";"2017-2019";"DIN100pc";5.11669353244867;"S3";26.745846294119;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030102-2-C";"NO3_summer";"2017-2019";"DIN100pc";1.62209208096191;"S2";25.9386468945151;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030200-C";"NO3_summer";"2017-2019";"DIN100pc";1.3368087580882;"S3";25.3583972000483;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030300-C";"NO3_summer";"2017-2019";"DIN100pc";0.927283936376004;"S2";24.6775522064064;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030400-C";"NO3_summer";"2017-2019";"DIN100pc";0.789140389388528;"S2";25.5181784250118;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030500-C";"NO3_summer";"2017-2019";"DIN100pc";0.336609264286235;"S3";28.1141300201416;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030600-C";"NO3_summer";"2017-2019";"DIN100pc";0.536370963589984;"S3";25.1641864407368;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030700-C";"NO3_summer";"2017-2019";"DIN100pc";0.976286279852712;"S3";25.9742928159346;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101030800-C";"NO3_summer";"2017-2019";"DIN100pc";0.328934296036139;"S3";25.1539134979248;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101040100-C";"NO3_summer";"2017-2019";"DIN100pc";1.4759107180258;"S3";25.5097700082262;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101040200-2-C";"NO3_summer";"2017-2019";"DIN100pc";1.28521555081497;"S3";25.7838371192619;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101040300-3-C";"NO3_summer";"2017-2019";"DIN100pc";2.69992791770419;"S2";25.3623374904137;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101040300-4-C";"NO3_summer";"2017-2019";"DIN100pc";1.10494369046149;"S3";21.256422647519;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101040400-4-C";"NO3_summer";"2017-2019";"DIN100pc";1.50543392277804;"S3";25.372552870983;"Fysisk-kjemiske";"NO3-N sommer";"Nitrat-nitrogen, sommer (µg N/l)";6.26086956521739;12;23;65;250;961.538461538461;1;"High";"Sup"
"0101000030-1-C";"NO3_winter";"2017-2019";"DIN100pc";59.7823493674369;"S1";28.3666637925944;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101000030-2-C";"NO3_winter";"2017-2019";"DIN100pc";58.0283879138502;"S1";28.6946085500128;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101000031-C";"NO3_winter";"2017-2019";"DIN100pc";55.4533256914895;"S1";30.8289274968069;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101000032-3-C";"NO3_winter";"2017-2019";"DIN100pc";52.8286179366829;"S1";29.6922993635636;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101000032-4-C";"NO3_winter";"2017-2019";"DIN100pc";59.4364831402048;"S1";30.0694157801926;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101010203-C";"NO3_winter";"2017-2019";"DIN100pc";122.147691347125;NA;27.2199288536816;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.620373633234824;"Good";"Sup"
"0101010301-C";"NO3_winter";"2017-2019";"DIN100pc";115.299660105629;"S3";25.0903444062154;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.669288142102653;"Good";"Sup"
"0101010302-C";"NO3_winter";"2017-2019";"DIN100pc";190.386916918086;"S3";25.4611897299618;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.469226166163828;"Mod";"Sup"
"0101010303-C";"NO3_winter";"2017-2019";"DIN100pc";185.014733781471;"S3";28.1848713687349;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.479970532437059;"Mod";"Sup"
"0101010304-C";"NO3_winter";"2017-2019";"DIN100pc";152.411803956985;"S3";30.3586826324463;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.545176392086029;"Mod";"Sup"
"0101010305-C";"NO3_winter";"2017-2019";"DIN100pc";124.412358672095;"S3";31.8372700066535;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.604197438056462;"Good";"Sup"
"0101010306-C";"NO3_winter";"2017-2019";"DIN100pc";61.9894065170577;"S3";24.5556408459746;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101010401-C";"NO3_winter";"2017-2019";"DIN100pc";76.0050612701373;"S3";22.0715769815563;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.993252381534083;"High";"Sup"
"0101010405-C";"NO3_winter";"2017-2019";"DIN100pc";54.3331016670666;"S5";14.2629980037844;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";79.6443788284708;110.223237832763;154.033630893675;254.033630893675;386.795096578123;589.411134397125;1;"High";"Sup"
"0101010406-C";"NO3_winter";"2017-2019";"DIN100pc";54.4291103060245;"S3";24.5866718292236;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101010407-C";"NO3_winter";"2017-2019";"DIN100pc";62.7357935732907;"S3";22.0951520940464;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101010408-C";"NO3_winter";"2017-2019";"DIN100pc";77.1689818929442;"S3";23.2582133676025;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.982538826464063;"High";"Sup"
"0101010500-C";"NO3_winter";"2017-2019";"DIN100pc";75.3480003308825;"S1";25.5977369235857;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.999300438780537;"High";"Sup"
"0101020101-1-C";"NO3_winter";"2017-2019";"DIN100pc";67.032937996965;"S2";29.0277474318345;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020101-2-C";"NO3_winter";"2017-2019";"DIN100pc";66.6183211471883;"S2";29.3239644857786;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020102-1-C";"NO3_winter";"2017-2019";"DIN100pc";70.7684340462685;"S3";30.7444686889648;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020102-2-C";"NO3_winter";"2017-2019";"DIN100pc";67.5190333607488;"S3";29.27958104464;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020104-C";"NO3_winter";"2017-2019";"DIN100pc";64.9869637430088;"S3";28.4159477322572;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020105-C";"NO3_winter";"2017-2019";"DIN100pc";81.0126963318004;"S3";28.3277710064814;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.947158538919363;"High";"Sup"
"0101020200-1-C";"NO3_winter";"2017-2019";"DIN100pc";72.1758335219019;"S2";28.0202141674519;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020200-2-C";"NO3_winter";"2017-2019";"DIN100pc";68.2698399006429;"S2";27.8504241862468;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101020300-1-C";"NO3_winter";"2017-2019";"DIN100pc";78.3451827361808;"S2";26.8181601103512;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.971712235491708;"High";"Sup"
"0101020300-2-C";"NO3_winter";"2017-2019";"DIN100pc";92.9707796228089;"S2";28.1427604257249;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.837087816432171;"High";"Sup"
"0101020400-3-C";"NO3_winter";"2017-2019";"DIN100pc";120.727207368851;"S3";30.0981559753418;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.630519947365352;"Good";"Sup"
"0101020500-C";"NO3_winter";"2017-2019";"DIN100pc";87.7992422029927;"S3";28.0469910045184;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.884690333183057;"High";"Sup"
"0101020601-C";"NO3_winter";"2017-2019";"DIN100pc";150.057684303562;"S2";28.9080628626025;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.549884631392876;"Mod";"Sup"
"0101020602-C";"NO3_winter";"2017-2019";"DIN100pc";157.236023343802;"S5";28.2540636020188;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.535527953312396;"Mod";"Sup"
"0101020603-C";"NO3_winter";"2017-2019";"DIN100pc";139.857505926395;"S3";28.4175541372713;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.57028498814721;"Mod";"Sup"
"0101020701-5-C";"NO3_winter";"2017-2019";"DIN100pc";148.494390709619;"S3";28.7921395957555;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.553011218580762;"Mod";"Sup"
"0101020702-1-C";"NO3_winter";"2017-2019";"DIN100pc";190.862848363094;"S3";29.6148757152578;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.468274303273812;"Mod";"Sup"
"0101020702-2-C";"NO3_winter";"2017-2019";"DIN100pc";194.250540463449;"S3";28.7884742981706;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.461498919073101;"Mod";"Sup"
"0101020801-C";"NO3_winter";"2017-2019";"DIN100pc";123.167602475653;"S5";15.9917448586047;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";77.6217049964909;104.106133577245;140.602597636994;240.602597636994;369.773589084507;568.609426529133;0.695543475843563;"Good";"Sup"
"0101020802-C";"NO3_winter";"2017-2019";"DIN100pc";149.966231801471;"S3";21.8780238163544;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.550067536397058;"Mod";"Sup"
"0101020900-C";"NO3_winter";"2017-2019";"DIN100pc";153.114019274378;"S3";26.5437462143574;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.543771961451244;"Mod";"Sup"
"0101021000-1-C";"NO3_winter";"2017-2019";"DIN100pc";79.0067508054901;"S3";26.4754140948927;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.965622691407492;"High";"Sup"
"0101021000-2-C";"NO3_winter";"2017-2019";"DIN100pc";106.882330499067;"S3";25.0907542005336;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.729411925006664;"Good";"Sup"
"0101021100-C";"NO3_winter";"2017-2019";"DIN100pc";77.9519596637768;"S3";27.3474884977467;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;0.975331740944617;"High";"Sup"
"0101030101-6-C";"NO3_winter";"2017-2019";"DIN100pc";58.6236029303194;"S3";26.8247777378347;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030102-1-C";"NO3_winter";"2017-2019";"DIN100pc";66.6647585187476;"S3";27.2900235663039;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030102-2-C";"NO3_winter";"2017-2019";"DIN100pc";66.2058846177366;"S2";27.3483993558999;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030200-C";"NO3_winter";"2017-2019";"DIN100pc";67.1748332301087;"S3";28.0041318542131;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030300-C";"NO3_winter";"2017-2019";"DIN100pc";66.2373587766628;"S2";28.3057384124764;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030400-C";"NO3_winter";"2017-2019";"DIN100pc";63.8026657571158;"S2";26.7004519195843;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030500-C";"NO3_winter";"2017-2019";"DIN100pc";50.5834556057453;"S3";29.2264041900635;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030600-C";"NO3_winter";"2017-2019";"DIN100pc";63.8563755895015;"S3";26.7756994528396;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030700-C";"NO3_winter";"2017-2019";"DIN100pc";68.9764902989289;"S3";27.3682896412404;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101030800-C";"NO3_winter";"2017-2019";"DIN100pc";64.9830072255135;"S3";26.8703212738037;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101040100-C";"NO3_winter";"2017-2019";"DIN100pc";70.916049912583;"S3";28.9392345092782;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101040200-2-C";"NO3_winter";"2017-2019";"DIN100pc";67.512469550625;"S3";28.2716120584281;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101040300-3-C";"NO3_winter";"2017-2019";"DIN100pc";64.4566794949576;"S2";28.483764451955;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101040300-4-C";"NO3_winter";"2017-2019";"DIN100pc";58.5105717690928;"S3";28.1172665700742;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101040400-4-C";"NO3_winter";"2017-2019";"DIN100pc";74.0180995192363;"S3";28.4841554496609;"Fysisk-kjemiske";"NO3-N vinter";"Nitrat-nitrogen, vinter (µg N/l)";75.272;97;125;225;350;544.444444444444;1;"High";"Sup"
"0101000030-1-C";"NH4_summer";"2017-2019";"DIN100pc";1.01490706858078;"S1";27.3021706265848;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000030-2-C";"NH4_summer";"2017-2019";"DIN100pc";0.947235294058087;"S1";27.8780993243688;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000031-C";"NH4_summer";"2017-2019";"DIN100pc";0.882762394721008;"S1";27.3846085716687;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000032-3-C";"NH4_summer";"2017-2019";"DIN100pc";0.502814020211829;"S1";26.6647402966893;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101000032-4-C";"NH4_summer";"2017-2019";"DIN100pc";0.614445882856315;"S1";25.8611903498405;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010203-C";"NH4_summer";"2017-2019";"DIN100pc";2.29349741046104;NA;23.5039470568017;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010301-C";"NH4_summer";"2017-2019";"DIN100pc";1.44462453378636;"S3";20.9461705550774;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010302-C";"NH4_summer";"2017-2019";"DIN100pc";1.70118480485896;"S3";20.4403432362631;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010303-C";"NH4_summer";"2017-2019";"DIN100pc";1.28259802307806;"S3";21.4682215348205;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010304-C";"NH4_summer";"2017-2019";"DIN100pc";1.33795893216133;"S3";23.3508358001709;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010305-C";"NH4_summer";"2017-2019";"DIN100pc";2.68870493335172;"S3";26.4252311258171;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010306-C";"NH4_summer";"2017-2019";"DIN100pc";1.38131506983569;"S3";21.4735703129637;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010401-C";"NH4_summer";"2017-2019";"DIN100pc";3.58632114808482;"S3";18.2749534179836;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010405-C";"NH4_summer";"2017-2019";"DIN100pc";4.80276413074807;"S5";7.64107320235245;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;0.959498671281899;"High";"Sup"
"0101010406-C";"NH4_summer";"2017-2019";"DIN100pc";1.04445534335822;"S3";22.9693145751953;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010407-C";"NH4_summer";"2017-2019";"DIN100pc";2.23247565163662;"S3";18.898444875574;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
"0101010408-C";"NH4_summer";"2017-2019";"DIN100pc";2.15402396485012;"S3";22.1862333759923;"Fysisk-kjemiske";"NH4-N sommer";"Ammonium-nitrogen, sommer (µg N/l)";3.61;9.5;25;100;163;265.69;1;"High";"Sup"
