"WB";"Indicator";"Period";"Value";"Type";"Salinity";"Kvalitetselement";"Indikator";"Ref";"HG";"GM";"MP";"PB";"Worst";"EQR";"Status";"StatusVN";"EQR_VN";"ParameterVN"
"0110020100-C";"NO3_summer";"2019";10.7558392913718;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0110020100-C";"NO3_summer";"2017-2019";15.3379712104797;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.739309614354914;"Good";NA;NA;NA
"0110020100-C";"NO3_winter";"2017";68.0428383475856;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020100-C";"NO3_winter";"2018";39.8779902207224;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020100-C";"NO3_winter";"2019";30.8337683050256;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020100-C";"NO3_winter";"2017-2019";45.4484471019946;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020100-C";"NQI1";"2017";0.710501277082415;"S2";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.710501277082415;"Good";NA;NA;NA
"0110020100-C";"NQI1";"2018";0.736576518800539;"S2";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.736576518800539;"Good";NA;NA;NA
"0110020100-C";"NQI1";"2019";0.668680261355197;"S2";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.668680261355197;"Good";NA;NA;NA
"0110020100-C";"NQI1";"2017-2019";0.70525268574605;"S2";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.70525268574605;"Good";NA;NA;NA
"0110020100-C";"PO4_summer";"2017";0.107343619897668;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_summer";"2018";0.147004179215353;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_summer";"2019";0.0948642377349499;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_summer";"2017-2019";0.116404012409284;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_winter";"2017";18.9246453705587;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.663857065521271;"Good";NA;NA;NA
"0110020100-C";"PO4_winter";"2018";7.31631841549748;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_winter";"2019";4.5257872241108;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"PO4_winter";"2017-2019";8.75877952575684;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020100-C";"Secchi";"2017";12.4014829441254;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020100-C";"Secchi";"2018";12.881133708548;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020100-C";"Secchi";"2019";12.7967414343344;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020100-C";"Secchi";"2017-2019";12.693119380135;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_summer";"2017";128.404250094765;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_summer";"2018";143.343502145064;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_summer";"2019";136.363809685958;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_summer";"2017-2019";136.037188479775;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_winter";"2017";209.739363720543;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_winter";"2018";168.453440917166;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_winter";"2019";171.279877612465;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TN_winter";"2017-2019";178.600676185206;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_summer";"2017";3.37471484236027;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_summer";"2018";2.89909109826151;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_summer";"2019";3.04458123210229;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_summer";"2017-2019";3.10612903731434;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_winter";"2017";25.758822149352;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.591072680595858;"Moderate";NA;NA;NA
"0110020100-C";"TP_winter";"2018";13.1729403295015;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_winter";"2019";11.8604553420293;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020100-C";"TP_winter";"2017-2019";14.9615086630771;"S2";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"Chl";"2017";3.41496133804321;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.772335910797119;"Good";NA;NA;NA
"0110020200-C";"Chl";"2018";3.12255764007568;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.791829490661621;"Good";NA;NA;NA
"0110020200-C";"Chl";"2019";5.33928632736206;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.644047578175863;"Good";NA;NA;NA
"0110020200-C";"Chl";"2017-2019";4.37664031982422;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.708223978678385;"Good";NA;NA;NA
"0110020200-C";"DO_bot";"2017";4.11621806640625;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.72324361328125;"Good";NA;NA;NA
"0110020200-C";"DO_bot";"2018";3.90566025390625;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.68113205078125;"Good";NA;NA;NA
"0110020200-C";"DO_bot";"2019";4.2808322265625;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.7561664453125;"Good";NA;NA;NA
"0110020200-C";"DO_bot";"2017-2019";3.90566025390625;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.68113205078125;"Good";NA;NA;NA
"0110020200-C";"H";"2017";0.826173312439463;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.826173312439463;"High";NA;NA;NA
"0110020200-C";"H";"2018";0.830046600323827;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.830046600323827;"High";NA;NA;NA
"0110020200-C";"H";"2019";0.799960426055955;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.799960426055955;"Good";NA;NA;NA
"0110020200-C";"H";"2017-2019";0.818726779606415;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.818726779606415;"High";NA;NA;NA
"0110020200-C";"MSMDI";"2017";0.595526676329321;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.595526676329321;"Moderate";NA;NA;NA
"0110020200-C";"MSMDI";"2018";0.554365698470826;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.554365698470826;"Moderate";NA;NA;NA
"0110020200-C";"MSMDI";"2019";0.511511644332081;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.511511644332081;"Moderate";NA;NA;NA
"0110020200-C";"MSMDI";"2017-2019";0.553801339710743;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.553801339710743;"Moderate";NA;NA;NA
"0110020200-C";"NH4_summer";"2017";4.61982035636902;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_summer";"2018";6.09305042028427;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_summer";"2019";4.80116295814514;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_summer";"2017-2019";5.17134457826614;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_winter";"2017";6.25477933883667;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_winter";"2018";5.43525499105453;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_winter";"2019";4.29422378540039;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NH4_winter";"2017-2019";5.35770106315613;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_summer";"2017";9.06048274040222;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_summer";"2018";27.3063158988953;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.579493733814784;"Moderate";NA;NA;NA
"0110020200-C";"NO3_summer";"2019";11.2747240066528;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_summer";"2017-2019";15.8805069923401;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.729445327411998;"Good";NA;NA;NA
"0110020200-C";"NO3_winter";"2017";67.4988346099854;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_winter";"2018";40.0120406150818;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_winter";"2019";27.161509513855;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NO3_winter";"2017-2019";44.132034778595;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), vinter";NA;97;125;225;350;NA;0.9;"High";NA;NA;NA
"0110020200-C";"NQI1";"2017";0.731034114268231;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.731034114268231;"Good";NA;NA;NA
"0110020200-C";"NQI1";"2018";0.746484464892151;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.746484464892151;"Good";NA;NA;NA
"0110020200-C";"NQI1";"2019";0.717477267774301;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.717477267774301;"Good";NA;NA;NA
"0110020200-C";"NQI1";"2017-2019";0.731665282311561;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"NQI - EQR";1;0.8;0.6;0.4;0.2;0;0.731665282311561;"Good";NA;NA;NA
"0110020200-C";"PO4_summer";"2017";0.12767820013687;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_summer";"2018";0.142057661432773;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_summer";"2019";0.0725777093321085;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_summer";"2017-2019";0.114104521228001;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), sommer";NA;3.5;7;16;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_winter";"2017";18.9333725571632;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.66358853670267;"Good";NA;NA;NA
"0110020200-C";"PO4_winter";"2018";7.12855704128742;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_winter";"2019";3.99945294857025;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"PO4_winter";"2017-2019";8.52730524539948;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Fosfat-fosfor (µg P/l), vinter";NA;14.5;21;34;50;NA;0.9;"High";NA;NA;NA
"0110020200-C";"Secchi";"2017";12.5630508585179;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020200-C";"Secchi";"2018";13.1622647224589;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020200-C";"Secchi";"2019";12.9756306587382;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020200-C";"Secchi";"2017-2019";12.9003147368735;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Siktdyp (m), sommer";NA;7.5;6;4.5;2.5;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_summer";"2017";125.652688980103;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_summer";"2018";141.511730194092;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_summer";"2019";133.771633148193;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_summer";"2017-2019";133.645341873169;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), sommer";NA;250;330;500;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_winter";"2017";209.403123855591;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_winter";"2018";167.406648635864;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_winter";"2019";169.199239730835;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TN_winter";"2017-2019";177.300172805786;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total nitrogen (µg N/l), vinter";NA;291;380;560;800;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_summer";"2017";3.19564874470234;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_summer";"2018";2.73545978963375;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_summer";"2019";2.8172681927681;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_summer";"2017-2019";2.91612549871206;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), sommer";NA;11.5;16;29;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_winter";"2017";25.9374050498009;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.58897170529646;"Moderate";NA;NA;NA
"0110020200-C";"TP_winter";"2018";12.9568252265453;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_winter";"2019";11.6091149449348;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020200-C";"TP_winter";"2017-2019";14.8448361754417;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Total fosfor (µg P/l), vinter";NA;20;25;42;60;NA;0.9;"High";NA;NA;NA
"0110020300-C";"Chl";"2017";2.57119717597961;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.885760564804077;"High";NA;NA;NA
"0110020300-C";"Chl";"2018";3.9199676990509;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.738668820063273;"Good";NA;NA;NA
"0110020300-C";"Chl";"2019";4.43479795455933;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.704346803029378;"Good";NA;NA;NA
"0110020300-C";"Chl";"2017-2019";3.86979069709778;"S3";"Skagerak (> 25)";"Planteplankton";"Klorofyll a";2;3;6;9;18;NA;0.742013953526815;"Good";NA;NA;NA
"0110020300-C";"DO_bot";"2017";5.07093924804687;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0110020300-C";"DO_bot";"2018";5.1465260546875;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0110020300-C";"DO_bot";"2019";5.01556234375;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0110020300-C";"DO_bot";"2017-2019";5.00269875;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Oksygen (ml O2/l)";NA;4.5;3.5;2.5;1.5;NA;0.9;"High";NA;NA;NA
"0110020300-C";"H";"2017";0.697045075316278;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.697045075316278;"Good";NA;NA;NA
"0110020300-C";"H";"2018";0.726926264762692;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.726926264762692;"Good";NA;NA;NA
"0110020300-C";"H";"2019";0.723635153151381;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.723635153151381;"Good";NA;NA;NA
"0110020300-C";"H";"2017-2019";0.715868831076784;"S3";"Skagerak (> 25)";"Bløtfunnsfauna";"H'";1;0.8;0.6;0.4;0.2;0;0.715868831076784;"Good";NA;NA;NA
"0110020300-C";"MSMDI";"2017";0.766419358756163;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.766419358756163;"Good";NA;NA;NA
"0110020300-C";"MSMDI";"2018";0.684914353250203;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.684914353250203;"Good";NA;NA;NA
"0110020300-C";"MSMDI";"2019";0.756385763096177;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.756385763096177;"Good";NA;NA;NA
"0110020300-C";"MSMDI";"2017-2019";0.735906491700847;"S3";"Skagerak (> 25)";"Makroalger";"MSMDI (Nedre voksegrense) - EQR";1;0.8;0.6;0.4;0.2;0;0.735906491700847;"Good";NA;NA;NA
"0110020300-C";"NH4_summer";"2017";3.72436569929123;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_summer";"2018";5.77032516002655;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_summer";"2019";3.98352859020233;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_summer";"2017-2019";4.4927398443222;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), sommer";NA;19;50;200;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_winter";"2017";6.31770868301392;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_winter";"2018";5.0836753487587;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_winter";"2019";4.66118144989014;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NH4_winter";"2017-2019";5.3763001203537;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Ammonium-nitrogen (µg N/l), vinter";NA;33;75;155;325;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NO3_summer";"2017";6.58008610010147;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
"0110020300-C";"NO3_summer";"2018";23.9963926792145;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.595255272956122;"Moderate";NA;NA;NA
"0110020300-C";"NO3_summer";"2019";8.97323658466339;"S3";"Skagerak (> 25)";"Fysisk-kjemiske";"Nitrat-nitrogen (µg N/l), sommer";NA;12;23;65;250;NA;0.9;"High";NA;NA;NA
